conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_text,tokenized_text,lemmatized_text,stemmed_text
1965578720795918775,Wed Sep 10 00:51:00 +0000 2025,46,Anak Menteri Keuangan Purbaya Yudhi Sadewa wajah kamu juga aneh nak https://t.co/KrdG9as1Da,1965578720795918775,https://pbs.twimg.com/media/G0cdvcbbgAIlB4i.jpg,,in,,4,15,9,https://x.com/undefined/status/1965578720795918775,3797534720,,anak menteri keuangan purbaya yudhi sadewa wajah kamu juga aneh nak,"['anak', 'menteri', 'keuangan', 'purbaya', 'yudhi', 'sadewa', 'wajah', 'kamu', 'juga', 'aneh', 'nak']",anak menteri keuangan purbaya yudhi sadewa wajah kamu juga aneh nak,anak menteri uang purbaya yudhi sadewa wajah kamu juga aneh nak
1965333133794091498,Tue Sep 09 08:35:07 +0000 2025,186,Purbaya Yudhi Sadewa menggantikan Bu Sri Mulyani sbg Menkeu - Menteri Keuangan yg baru. Blundernya sblm menjabat adalah firasat bahwa dia akan jatuh tersungkur oleh ucapannya sendiri. Ternyata Bapak &amp; anak 11-12 tumbu ketemu tutup. Sama² nganu. https://t.co/IhwPwXnAFy,1965333133794091498,https://pbs.twimg.com/ext_tw_video_thumb/1965332977564745728/pu/img/O2XUxO0rTuYbDfrn.jpg,,in,,21,87,64,https://x.com/undefined/status/1965333133794091498,1325990774169718784,,purbaya yudhi sadewa menggantikan bu sri mulyani sbg menkeu menteri keuangan yg baru blundernya sblm menjabat adalah firasat bahwa dia akan jatuh tersungkur oleh ucapannya sendiri ternyata bapak amp anak tumbu ketemu tutup sama² nganu,"['purbaya', 'yudhi', 'sadewa', 'menggantikan', 'bu', 'sri', 'mulyani', 'sbg', 'menkeu', 'menteri', 'keuangan', 'yg', 'baru', 'blundernya', 'sblm', 'menjabat', 'adalah', 'firasat', 'bahwa', 'dia', 'akan', 'jatuh', 'tersungkur', 'oleh', 'ucapannya', 'sendiri', 'ternyata', 'bapak', 'amp', 'anak', 'tumbu', 'ketemu', 'tutup', 'sama²', 'nganu']",purbaya yudhi sadewa menggantikan bu sri mulyani sbg menkeu menteri keuangan yg baru blundernya sblm menjabat adalah firasat bahwa dia akan jatuh tersungkur oleh ucapannya sendiri ternyata bapak amp anak tumbu ketemu tutup sama² nganu,purbaya yudhi sadewa ganti bu sri mulyani sbg menkeu menteri uang yg baru blundernya sblm jabat adalah firasat bahwa dia akan jatuh sungkur oleh ucap sendiri nyata bapak amp anak tumbu ketemu tutup sama nganu
1966016062903988587,Thu Sep 11 05:48:50 +0000 2025,495,Dapat dari WAG nie.. PRESENTASI MENKEU PURBAYA DI KOMISI XI DPR Krisis Dijadikan Sebagai Guru Menteri Keuangan yang baru dilantik memaparkan bahwa setiap krisis memberi pelajaran berharga. Ia menyoroti tiga periode penting: Krisis 1997 1998: Bank Indonesia menaikkan suku https://t.co/6YKn67o0Wj,1966016062903988587,https://pbs.twimg.com/amplify_video_thumb/1966013174291009536/img/wYLy22K350lrcEWB.jpg,,in,,33,47,176,https://x.com/undefined/status/1966016062903988587,1068371293290946561,,dapat dari wag nie presentasi menkeu purbaya di komisi xi dpr krisis dijadikan sebagai guru menteri keuangan yang baru dilantik memaparkan bahwa setiap krisis memberi pelajaran berharga ia menyoroti tiga periode penting krisis bank indonesia menaikkan suku,"['dapat', 'dari', 'wag', 'nie', 'presentasi', 'menkeu', 'purbaya', 'di', 'komisi', 'xi', 'dpr', 'krisis', 'dijadikan', 'sebagai', 'guru', 'menteri', 'keuangan', 'yang', 'baru', 'dilantik', 'memaparkan', 'bahwa', 'setiap', 'krisis', 'memberi', 'pelajaran', 'berharga', 'ia', 'menyoroti', 'tiga', 'periode', 'penting', 'krisis', 'bank', 'indonesia', 'menaikkan', 'suku']",dapat dari wag nie presentasi menkeu purbaya di komisi xi dpr krisis dijadikan sebagai guru menteri keuangan yang baru dilantik memaparkan bahwa setiap krisis memberi pelajaran berharga ia menyoroti tiga periode penting krisis bank indonesia menaikkan suku,dapat dari wag nie presentasi menkeu purbaya di komisi xi dpr krisis jadi bagai guru menteri uang yang baru lantik papar bahwa tiap krisis beri ajar harga ia sorot tiga periode penting krisis bank indonesia naik suku
1965061719295992244,Mon Sep 08 14:36:37 +0000 2025,77,tanggapan anak menteri keuangan Pak Purbaya https://t.co/CX4aUBBml4,1965061719295992244,https://pbs.twimg.com/media/G0VNLuxWsAAxXbV.jpg,,in,,2,1,23,https://x.com/undefined/status/1965061719295992244,64117182,,tanggapan anak menteri keuangan pak purbaya,"['tanggapan', 'anak', 'menteri', 'keuangan', 'pak', 'purbaya']",tanggapan anak menteri keuangan pak purbaya,tanggap anak menteri uang pak purbaya
1965054544099823640,Mon Sep 08 14:08:06 +0000 2025,2505,Hari ini saya melantik sejumlah menteri baru dalam Kabinet Merah Putih yaitu Purbaya Yudhi Sadewa sebagai Menteri Keuangan; Ferry Juliantono sebagai Menteri Koperasi; Muktaruddin sebagai Menteri Perlindungan Pekerja Migran; serta Irfan Yusuf sebagai Menteri Haji dan Umrah. https://t.co/6scUPFriu8,1965054544099823640,https://pbs.twimg.com/media/G0VGqr0WcAAGAGY.jpg,,in,,79,773,416,https://x.com/undefined/status/1965054544099823640,40580714,,hari ini saya melantik sejumlah menteri baru dalam kabinet merah putih yaitu purbaya yudhi sadewa sebagai menteri keuangan ferry juliantono sebagai menteri koperasi muktaruddin sebagai menteri perlindungan pekerja migran serta irfan yusuf sebagai menteri haji dan umrah,"['hari', 'ini', 'saya', 'melantik', 'sejumlah', 'menteri', 'baru', 'dalam', 'kabinet', 'merah', 'putih', 'yaitu', 'purbaya', 'yudhi', 'sadewa', 'sebagai', 'menteri', 'keuangan', 'ferry', 'juliantono', 'sebagai', 'menteri', 'koperasi', 'muktaruddin', 'sebagai', 'menteri', 'perlindungan', 'pekerja', 'migran', 'serta', 'irfan', 'yusuf', 'sebagai', 'menteri', 'haji', 'dan', 'umrah']",hari ini saya melantik sejumlah menteri baru dalam kabinet merah putih yaitu purbaya yudhi sadewa sebagai menteri keuangan ferry juliantono sebagai menteri koperasi muktaruddin sebagai menteri perlindungan pekerja migran serta irfan yusuf sebagai menteri haji dan umrah,hari ini saya lantik jumlah menteri baru dalam kabinet merah putih yaitu purbaya yudhi sadewa bagai menteri uang ferry juliantono bagai menteri koperasi muktaruddin bagai menteri lindung kerja migran serta irfan yusuf bagai menteri haji dan umrah
1965086879948349842,Mon Sep 08 16:16:36 +0000 2025,24,Waaaahh menteri keuangan diganti. Penggantinya: https://t.co/VfWNQl6CW9,1965086879948349842,https://pbs.twimg.com/media/G0VkGjbaEAAZs8p.jpg,,in,,1,4,6,https://x.com/undefined/status/1965086879948349842,69889817,,waaaahh menteri keuangan diganti penggantinya,"['waaaahh', 'menteri', 'keuangan', 'diganti', 'penggantinya']",waaaahh menteri keuangan diganti penggantinya,waaaahh menteri uang ganti ganti
1965757652727902543,Wed Sep 10 12:42:01 +0000 2025,293, Prestasi Menteri Keuangan baru. Day 1: Ngomong sak karepe dewe. Day 2: Didemo mahasiswa. Minta maaf. Day 3: Dimarahi anggota DPR. Luar biasa https://t.co/IhxMVzHtPR,1965757652727902543,https://pbs.twimg.com/media/G0fGKXQakAA2f87.jpg,,in,,1,26,55,https://x.com/undefined/status/1965757652727902543,84221579,,prestasi menteri keuangan baru day ngomong sak karepe dewe day didemo mahasiswa minta maaf day dimarahi anggota dpr luar biasa,"['prestasi', 'menteri', 'keuangan', 'baru', 'day', 'ngomong', 'sak', 'karepe', 'dewe', 'day', 'didemo', 'mahasiswa', 'minta', 'maaf', 'day', 'dimarahi', 'anggota', 'dpr', 'luar', 'biasa']",prestasi menteri keuangan baru day ngomong sak karepe dewe day didemo mahasiswa minta maaf day dimarahi anggota dpr luar biasa,prestasi menteri uang baru day ngomong sak karepe dewe day demo mahasiswa minta maaf day marah anggota dpr luar biasa
1965290224571068839,Tue Sep 09 05:44:37 +0000 2025,246,Buat pak menteri keuangan mungkin ini bisa jadi perhatian. Anggaran pendidikan 750T tapi 335T (44%) buat MBG. yang bener aja. https://t.co/TGGV1CWbjQ,1965290224571068839,https://pbs.twimg.com/media/G0YdCYwbgAMsT6d.jpg,,in,,8,29,63,https://x.com/undefined/status/1965290224571068839,1437750326707191812,,buat pak menteri keuangan mungkin ini bisa jadi perhatian anggaran pendidikan t tapi t buat mbg yang bener aja,"['buat', 'pak', 'menteri', 'keuangan', 'mungkin', 'ini', 'bisa', 'jadi', 'perhatian', 'anggaran', 'pendidikan', 't', 'tapi', 't', 'buat', 'mbg', 'yang', 'bener', 'aja']",buat pak menteri keuangan mungkin ini bisa jadi perhatian anggaran pendidikan t tapi t buat mbg yang bener aja,buat pak menteri uang mungkin ini bisa jadi perhati anggar didik t tapi t buat mbg yang bener aja
1965399660845302164,Tue Sep 09 12:59:29 +0000 2025,286,Perkenalkan inilah menteri keuangan baru kita Purbaya Yudhi Sadewa. Baru mulai menjabat udah bisa dibikin mentality core. . . . . Gedung DPR RI Raffi Ahmad Special Cup Sombong Beneran Selasa Sri Mulyani. https://t.co/UZu6i0EKCA,1965399660845302164,https://pbs.twimg.com/ext_tw_video_thumb/1965399586471903233/pu/img/8jEmjU_uUa0SOVjS.jpg,,in,,17,36,122,https://x.com/undefined/status/1965399660845302164,1787788662295683072,,perkenalkan inilah menteri keuangan baru kita purbaya yudhi sadewa baru mulai menjabat udah bisa dibikin mentality core gedung dpr ri raffi ahmad special cup sombong beneran selasa sri mulyani,"['perkenalkan', 'inilah', 'menteri', 'keuangan', 'baru', 'kita', 'purbaya', 'yudhi', 'sadewa', 'baru', 'mulai', 'menjabat', 'udah', 'bisa', 'dibikin', 'mentality', 'core', 'gedung', 'dpr', 'ri', 'raffi', 'ahmad', 'special', 'cup', 'sombong', 'beneran', 'selasa', 'sri', 'mulyani']",perkenalkan inilah menteri keuangan baru kita purbaya yudhi sadewa baru mulai menjabat udah bisa dibikin mentality core gedung dpr ri raffi ahmad special cup sombong beneran selasa sri mulyani,kenal ini menteri uang baru kita purbaya yudhi sadewa baru mulai jabat udah bisa bikin mentality core gedung dpr ri raffi ahmad special cup sombong beneran selasa sri mulyani
1965442620798238783,Tue Sep 09 15:50:11 +0000 2025,6646,TW// Kekerasan Gengs udah liat menteri keuangan Nepal diseret di jalan oleh pengunjuk rasa yang marah belum? https://t.co/eSDu0EJaFu,1965442620798238783,https://pbs.twimg.com/media/G0anpb_XAAAk5tP.jpg,,in,,135,258,497,https://x.com/undefined/status/1965442620798238783,1371650588,,tw kekerasan gengs udah liat menteri keuangan nepal diseret di jalan oleh pengunjuk rasa yang marah belum,"['tw', 'kekerasan', 'gengs', 'udah', 'liat', 'menteri', 'keuangan', 'nepal', 'diseret', 'di', 'jalan', 'oleh', 'pengunjuk', 'rasa', 'yang', 'marah', 'belum']",tw kekerasan gengs udah liat menteri keuangan nepal diseret di jalan oleh pengunjuk rasa yang marah belum,tw keras gengs udah liat menteri uang nepal seret di jalan oleh unjuk rasa yang marah belum
1965198762361716843,Mon Sep 08 23:41:11 +0000 2025,360,Perkenalkan inilah Menteri Keuangan baru kita Purbaya Yudhi Sadewa Baru mulai menjabat udah bisa dibikin mentality core Sc IG @gerr.media https://t.co/Y4aAHRDCbT,1965198762361716843,https://pbs.twimg.com/ext_tw_video_thumb/1965198704669065217/pu/img/ubB7Rhs2pTcoBF6A.jpg,,in,,39,60,131,https://x.com/undefined/status/1965198762361716843,1708495620376571904,,perkenalkan inilah menteri keuangan baru kita purbaya yudhi sadewa baru mulai menjabat udah bisa dibikin mentality core sc ig media,"['perkenalkan', 'inilah', 'menteri', 'keuangan', 'baru', 'kita', 'purbaya', 'yudhi', 'sadewa', 'baru', 'mulai', 'menjabat', 'udah', 'bisa', 'dibikin', 'mentality', 'core', 'sc', 'ig', 'medium']",perkenalkan inilah menteri keuangan baru kita purbaya yudhi sadewa baru mulai menjabat udah bisa dibikin mentality core sc ig medium,kenal ini menteri uang baru kita purbaya yudhi sadewa baru mulai jabat udah bisa bikin mentality core sc ig media
1965411616121651469,Tue Sep 09 13:46:59 +0000 2025,38,Baru Dilantik Sudah Blunder Anak Menkeu Purbaya Yudhi Sadewa Disorot Publik karena Unggahan di Instagram Anak Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa Yudo Sadewa tengah ramai diperbincangkan publik usai unggahannya di Instagram menuai kontroversi. Purbaya Yudhi Sadewa https://t.co/kHZCkl6Nj0,1965411616121651469,https://pbs.twimg.com/ext_tw_video_thumb/1965411333400395779/pu/img/9Wa0rIdqEIQ96bQN.jpg,,in,,1,9,17,https://x.com/undefined/status/1965411616121651469,1709477964923174912,,baru dilantik sudah blunder anak menkeu purbaya yudhi sadewa disorot publik karena unggahan di instagram anak menteri keuangan menkeu purbaya yudhi sadewa yudo sadewa tengah ramai diperbincangkan publik usai unggahannya di instagram menuai kontroversi purbaya yudhi sadewa,"['baru', 'dilantik', 'sudah', 'blunder', 'anak', 'menkeu', 'purbaya', 'yudhi', 'sadewa', 'disorot', 'publik', 'karena', 'unggahan', 'di', 'instagram', 'anak', 'menteri', 'keuangan', 'menkeu', 'purbaya', 'yudhi', 'sadewa', 'yudo', 'sadewa', 'tengah', 'ramai', 'diperbincangkan', 'publik', 'usai', 'unggahannya', 'di', 'instagram', 'menuai', 'kontroversi', 'purbaya', 'yudhi', 'sadewa']",baru dilantik sudah blunder anak menkeu purbaya yudhi sadewa disorot publik karena unggahan di instagram anak menteri keuangan menkeu purbaya yudhi sadewa yudo sadewa tengah ramai diperbincangkan publik usai unggahannya di instagram menuai kontroversi purbaya yudhi sadewa,baru lantik sudah blunder anak menkeu purbaya yudhi sadewa sorot publik karena unggah di instagram anak menteri uang menkeu purbaya yudhi sadewa yudo sadewa tengah ramai bincang publik usai unggah di instagram tuai kontroversi purbaya yudhi sadewa
1965922342602989879,Wed Sep 10 23:36:26 +0000 2025,50,Yg dikatakan menteri keuangan yg baru ini sangat benar sekali.... Kita mengalami tekanan ekonomi yg cukup dalam dan pajak naik gila2an.... Tagline Indonesia gelap itu beneran bukan kamu yg gelap.... https://t.co/uHwkBmlsFn,1965922342602989879,https://pbs.twimg.com/ext_tw_video_thumb/1965922282829918211/pu/img/7iql_bb8InZC3Ymb.jpg,,in,,0,4,17,https://x.com/undefined/status/1965922342602989879,1296312516901916672,,yg dikatakan menteri keuangan yg baru ini sangat benar sekali kita mengalami tekanan ekonomi yg cukup dalam dan pajak naik gilaan tagline indonesia gelap itu beneran bukan kamu yg gelap,"['yg', 'dikatakan', 'menteri', 'keuangan', 'yg', 'baru', 'ini', 'sangat', 'benar', 'sekali', 'kita', 'mengalami', 'tekanan', 'ekonomi', 'yg', 'cukup', 'dalam', 'dan', 'pajak', 'naik', 'gilaan', 'tagline', 'indonesia', 'gelap', 'itu', 'beneran', 'bukan', 'kamu', 'yg', 'gelap']",yg dikatakan menteri keuangan yg baru ini sangat benar sekali kita mengalami tekanan ekonomi yg cukup dalam dan pajak naik gilaan tagline indonesia gelap itu beneran bukan kamu yg gelap,yg kata menteri uang yg baru ini sangat benar sekali kita alami tekan ekonomi yg cukup dalam dan pajak naik gila tagline indonesia gelap itu beneran bukan kamu yg gelap
1965258151449805188,Tue Sep 09 03:37:10 +0000 2025,745, Menteri Terbaik Sri Mulyani itu bukan orang yang butuh jabatan menteri. Kita yang butuh Menteri Keuangan sepintar dan sebaik dia. Apa yang dia putuskan selama jadi menteri itu wujud dari kebijakan presiden. Kalau tidak suka kebijakannya jangan salahkan dia salahkan Presiden,1965258151449805188,,,in,,19,86,204,https://x.com/undefined/status/1965258151449805188,185156524,,menteri terbaik sri mulyani itu bukan orang yang butuh jabatan menteri kita yang butuh menteri keuangan sepintar dan sebaik dia apa yang dia putuskan selama jadi menteri itu wujud dari kebijakan presiden kalau tidak suka kebijakannya jangan salahkan dia salahkan presiden,"['menteri', 'terbaik', 'sri', 'mulyani', 'itu', 'bukan', 'orang', 'yang', 'butuh', 'jabatan', 'menteri', 'kita', 'yang', 'butuh', 'menteri', 'keuangan', 'sepintar', 'dan', 'sebaik', 'dia', 'apa', 'yang', 'dia', 'putuskan', 'selama', 'jadi', 'menteri', 'itu', 'wujud', 'dari', 'kebijakan', 'presiden', 'kalau', 'tidak', 'suka', 'kebijakannya', 'jangan', 'salahkan', 'dia', 'salahkan', 'presiden']",menteri terbaik sri mulyani itu bukan orang yang butuh jabatan menteri kita yang butuh menteri keuangan sepintar dan sebaik dia apa yang dia putuskan selama jadi menteri itu wujud dari kebijakan presiden kalau tidak suka kebijakannya jangan salahkan dia salahkan presiden,menteri baik sri mulyani itu bukan orang yang butuh jabat menteri kita yang butuh menteri uang pintar dan baik dia apa yang dia putus lama jadi menteri itu wujud dari bijak presiden kalau tidak suka bijak jangan salah dia salah presiden
1965341998006841803,Tue Sep 09 09:10:21 +0000 2025,734,Badan Eksekutif Mahasiswa Universitas Indonesia (BEM UI) mendesak agar Purbaya Yudhi Sadewa dicopot dari jabatannya sebagai Menteri Keuangan (Menkeu). Hal tersebut disampaikan dalam orasi BEM UI saat menggelar aksi di depan Gedung DPR RI Senayan Jakarta Pusat Selasa (9/9). https://t.co/NTXqsagXat,1965341998006841803,https://pbs.twimg.com/media/G0ZMGzib0AA2GNy.jpg,,in,,50,71,246,https://x.com/undefined/status/1965341998006841803,388190238,,badan eksekutif mahasiswa universitas indonesia bem ui mendesak agar purbaya yudhi sadewa dicopot dari jabatannya sebagai menteri keuangan menkeu hal tersebut disampaikan dalam orasi bem ui saat menggelar aksi di depan gedung dpr ri senayan jakarta pusat selasa,"['badan', 'eksekutif', 'mahasiswa', 'universitas', 'indonesia', 'bem', 'ui', 'mendesak', 'agar', 'purbaya', 'yudhi', 'sadewa', 'dicopot', 'dari', 'jabatannya', 'sebagai', 'menteri', 'keuangan', 'menkeu', 'hal', 'tersebut', 'disampaikan', 'dalam', 'orasi', 'bem', 'ui', 'saat', 'menggelar', 'aksi', 'di', 'depan', 'gedung', 'dpr', 'ri', 'senayan', 'jakarta', 'pusat', 'selasa']",badan eksekutif mahasiswa universitas indonesia bem ui mendesak agar purbaya yudhi sadewa dicopot dari jabatannya sebagai menteri keuangan menkeu hal tersebut disampaikan dalam orasi bem ui saat menggelar aksi di depan gedung dpr ri senayan jakarta pusat selasa,badan eksekutif mahasiswa universitas indonesia bem ui desak agar purbaya yudhi sadewa copot dari jabat bagai menteri uang menkeu hal sebut sampai dalam orasi bem ui saat gelar aksi di depan gedung dpr ri senayan jakarta pusat selasa
1965226254996832265,Tue Sep 09 01:30:25 +0000 2025,125,Purbaya Yudhi Sadewa baru dilantik sb menteri keuangan sudah mengeluarkan pernyataan yg meremehkan aspirasi rakyat. Kita lihat saja bagaimana dia bekerja. Apakah akan sehebat ketika ia -seperti kata anaknya- melengserkan agen CIA Amerika dari kursi menteri @KemenkeuRI https://t.co/aUxjP05EM0,1965226254996832265,https://pbs.twimg.com/ext_tw_video_thumb/1965226211283763200/pu/img/Vpicc8Pr6UTvEiAj.jpg,,in,,7,33,42,https://x.com/undefined/status/1965226254996832265,4200694752,,purbaya yudhi sadewa baru dilantik sb menteri keuangan sudah mengeluarkan pernyataan yg meremehkan aspirasi rakyat kita lihat saja bagaimana dia bekerja apakah akan sehebat ketika ia seperti kata anaknya melengserkan agen cia amerika dari kursi menteri,"['purbaya', 'yudhi', 'sadewa', 'baru', 'dilantik', 'sb', 'menteri', 'keuangan', 'sudah', 'mengeluarkan', 'pernyataan', 'yg', 'meremehkan', 'aspirasi', 'rakyat', 'kita', 'lihat', 'saja', 'bagaimana', 'dia', 'bekerja', 'apakah', 'akan', 'sehebat', 'ketika', 'ia', 'seperti', 'kata', 'anaknya', 'melengserkan', 'agen', 'cia', 'amerika', 'dari', 'kursi', 'menteri']",purbaya yudhi sadewa baru dilantik sb menteri keuangan sudah mengeluarkan pernyataan yg meremehkan aspirasi rakyat kita lihat saja bagaimana dia bekerja apakah akan sehebat ketika ia seperti kata anaknya melengserkan agen cia amerika dari kursi menteri,purbaya yudhi sadewa baru lantik sb menteri uang sudah keluar nyata yg remeh aspirasi rakyat kita lihat saja bagaimana dia kerja apakah akan hebat ketika ia seperti kata anak lengser agen cia amerika dari kursi menteri
1964983272687223157,Mon Sep 08 09:24:54 +0000 2025,23,Enteng bgt gue nontonin reshuffle di tv kantor sambil ambil minum di dispenser begitu tv nyebut Menteri Keuangan langsung lari ke meja nyari hape. Porto gueee https://t.co/YlCHJaMSLG,1964983272687223157,https://pbs.twimg.com/media/G0UF3lkaoAA7vQ2.jpg,,in,,0,4,0,https://x.com/undefined/status/1964983272687223157,62999461,,enteng bgt gue nontonin reshuffle di tv kantor sambil ambil minum di dispenser begitu tv nyebut menteri keuangan langsung lari ke meja nyari hape porto gueee,"['enteng', 'bgt', 'gue', 'nontonin', 'reshuffle', 'di', 'tv', 'kantor', 'sambil', 'ambil', 'minum', 'di', 'dispenser', 'begitu', 'tv', 'nyebut', 'menteri', 'keuangan', 'langsung', 'lari', 'ke', 'meja', 'nyari', 'hape', 'porto', 'gueee']",enteng bgt gue nontonin reshuffle di tv kantor sambil ambil minum di dispenser begitu tv nyebut menteri keuangan langsung lari ke meja nyari hape porto gueee,enteng bgt gue nontonin reshuffle di tv kantor sambil ambil minum di dispenser begitu tv nyebut menteri uang langsung lari ke meja nyari hape porto gueee
1965799837741568406,Wed Sep 10 15:29:38 +0000 2025,148,Menteri Keuangan Purbaya Yudhi Sadewa berencana memasukkan dana sebesar Rp200 triliun ke sistem perbankan untuk mempercepat pemulihan ekonomi. Langkah ini menjadi komitmennya dalam menghidupkan kembali dua mesin utama perekonomian yakni fiskal dan moneter agar pertumbuhan https://t.co/60GUPCZN8z,1965799837741568406,https://pbs.twimg.com/amplify_video_thumb/1965799218205114368/img/FsV6xw7A3EWCidwu.jpg,,in,,38,105,42,https://x.com/undefined/status/1965799837741568406,57261519,,menteri keuangan purbaya yudhi sadewa berencana memasukkan dana sebesar rp triliun ke sistem perbankan untuk mempercepat pemulihan ekonomi langkah ini menjadi komitmennya dalam menghidupkan kembali dua mesin utama perekonomian yakni fiskal dan moneter agar pertumbuhan,"['menteri', 'keuangan', 'purbaya', 'yudhi', 'sadewa', 'berencana', 'memasukkan', 'dana', 'sebesar', 'rp', 'triliun', 'ke', 'sistem', 'perbankan', 'untuk', 'mempercepat', 'pemulihan', 'ekonomi', 'langkah', 'ini', 'menjadi', 'komitmennya', 'dalam', 'menghidupkan', 'kembali', 'dua', 'mesin', 'utama', 'perekonomian', 'yakni', 'fiskal', 'dan', 'moneter', 'agar', 'pertumbuhan']",menteri keuangan purbaya yudhi sadewa berencana memasukkan dana sebesar rp triliun ke sistem perbankan untuk mempercepat pemulihan ekonomi langkah ini menjadi komitmennya dalam menghidupkan kembali dua mesin utama perekonomian yakni fiskal dan moneter agar pertumbuhan,menteri uang purbaya yudhi sadewa rencana masuk dana besar rp triliun ke sistem perban untuk cepat pulih ekonomi langkah ini jadi komitmen dalam hidup kembali dua mesin utama ekonomi yakni fiskal dan moneter agar tumbuh
1966271055062085941,Thu Sep 11 22:42:05 +0000 2025,6,Menteri Keuangan yang seperti ini disuruh mundur ? Sabar sedikit ya adik-adik mahasiswa berikan waktu untuk Menteri keuangan yang baru untuk bekerja dan membawa perubahan yang signifikan. Toh kalian pun belum tentu bisa seperti beliau. https://t.co/GdmwANFBxV,1966271055062085941,https://pbs.twimg.com/ext_tw_video_thumb/1966270997126094849/pu/img/h24vCJN0bLPN5EAJ.jpg,,in,,0,1,2,https://x.com/undefined/status/1966271055062085941,1427095335084515333,,menteri keuangan yang seperti ini disuruh mundur sabar sedikit ya adikadik mahasiswa berikan waktu untuk menteri keuangan yang baru untuk bekerja dan membawa perubahan yang signifikan toh kalian pun belum tentu bisa seperti beliau,"['menteri', 'keuangan', 'yang', 'seperti', 'ini', 'disuruh', 'mundur', 'sabar', 'sedikit', 'ya', 'adikadik', 'mahasiswa', 'berikan', 'waktu', 'untuk', 'menteri', 'keuangan', 'yang', 'baru', 'untuk', 'bekerja', 'dan', 'membawa', 'perubahan', 'yang', 'signifikan', 'toh', 'kalian', 'pun', 'belum', 'tentu', 'bisa', 'seperti', 'beliau']",menteri keuangan yang seperti ini disuruh mundur sabar sedikit ya adikadik mahasiswa berikan waktu untuk menteri keuangan yang baru untuk bekerja dan membawa perubahan yang signifikan toh kalian pun belum tentu bisa seperti beliau,menteri uang yang seperti ini suruh mundur sabar sedikit ya adikadik mahasiswa ikan waktu untuk menteri uang yang baru untuk kerja dan bawa ubah yang signifikan toh kalian pun belum tentu bisa seperti beliau
1966225579981840700,Thu Sep 11 19:41:23 +0000 2025,110,Jika kamu test MT / ODP / PPS / PCPM pasti akan ditanya tentang outlook ekonomi. Salah satu kebijakan yg lagi hot adalah langkah pertama Menteri Keuangan baru untuk perbaikan ekonomi Indonesia yaitu : beliau akan menyutikkan dana Rp200T ke bank-bank. Pertanyaan yg akan muncul https://t.co/3AsHMEnbHz,1966225579981840700,https://pbs.twimg.com/media/G0luhQLagAAEXLQ.jpg,,in,,0,0,19,https://x.com/undefined/status/1966225579981840700,1825177039361687552,,jika kamu test mt odp pps pcpm pasti akan ditanya tentang outlook ekonomi salah satu kebijakan yg lagi hot adalah langkah pertama menteri keuangan baru untuk perbaikan ekonomi indonesia yaitu beliau akan menyutikkan dana rpt ke bankbank pertanyaan yg akan muncul,"['jika', 'kamu', 'test', 'mt', 'odp', 'pps', 'pcpm', 'pasti', 'akan', 'ditanya', 'tentang', 'outlook', 'ekonomi', 'salah', 'satu', 'kebijakan', 'yg', 'lagi', 'hot', 'adalah', 'langkah', 'pertama', 'menteri', 'keuangan', 'baru', 'untuk', 'perbaikan', 'ekonomi', 'indonesia', 'yaitu', 'beliau', 'akan', 'menyutikkan', 'dana', 'rpt', 'ke', 'bankbank', 'pertanyaan', 'yg', 'akan', 'muncul']",jika kamu test mt odp pps pcpm pasti akan ditanya tentang outlook ekonomi salah satu kebijakan yg lagi hot adalah langkah pertama menteri keuangan baru untuk perbaikan ekonomi indonesia yaitu beliau akan menyutikkan dana rpt ke bankbank pertanyaan yg akan muncul,jika kamu test mt odp pps pcpm pasti akan tanya tentang outlook ekonomi salah satu bijak yg lagi hot adalah langkah pertama menteri uang baru untuk baik ekonomi indonesia yaitu beliau akan menyutikkan dana rpt ke bankbank tanya yg akan muncul
1965367073540046865,Tue Sep 09 10:49:59 +0000 2025,220,Seakan gak mau kalah sama bapaknya anak menteri keuangan yg baru saja dilantik disorot karena nyinyiri SM dan pamer saldo wah like father like son dung https://t.co/FxUBjpvH9C,1965367073540046865,https://pbs.twimg.com/ext_tw_video_thumb/1965365524147437569/pu/img/0Z4p8xjtcg7yTt8L.jpg,,in,,15,63,102,https://x.com/undefined/status/1965367073540046865,224431376,,seakan gak mau kalah sama bapaknya anak menteri keuangan yg baru saja dilantik disorot karena nyinyiri sm dan pamer saldo wah like father like son dung,"['seakan', 'gak', 'mau', 'kalah', 'sama', 'bapaknya', 'anak', 'menteri', 'keuangan', 'yg', 'baru', 'saja', 'dilantik', 'disorot', 'karena', 'nyinyiri', 'sm', 'dan', 'pamer', 'saldo', 'wah', 'like', 'father', 'like', 'son', 'dung']",seakan gak mau kalah sama bapaknya anak menteri keuangan yg baru saja dilantik disorot karena nyinyiri sm dan pamer saldo wah like father like son dung,akan gak mau kalah sama bapak anak menteri uang yg baru saja lantik sorot karena nyinyir sm dan pamer saldo wah like father like son dung
